,user_id,movie_id,rating,timestamp,movie_title,testing
90883,939,591,5,880260994,Primal Fear (1996),0
91102,537,591,3,886030051,Primal Fear (1996),0
91987,894,591,4,880416137,Primal Fear (1996),0
92378,84,591,4,883451664,Primal Fear (1996),0
94225,796,591,3,892611093,Primal Fear (1996),0
95226,880,591,4,880166990,Primal Fear (1996),0
95920,938,591,3,891356463,Primal Fear (1996),0
96233,905,591,4,884983951,Primal Fear (1996),0
97079,699,591,2,880696196,Primal Fear (1996),0
97346,391,591,4,877399894,Primal Fear (1996),0
97559,42,591,4,881110138,Primal Fear (1996),0
98441,923,591,5,880387875,Primal Fear (1996),0
98894,919,591,3,875289667,Primal Fear (1996),0
99293,742,591,4,881335461,Primal Fear (1996),0
99419,731,591,1,886184577,Primal Fear (1996),0
99626,717,591,4,884642297,Primal Fear (1996),0
99704,43,591,5,875975656,Primal Fear (1996),0
11286,311,592,5,884364845,True Crime (1995),0
12385,405,592,1,885548670,True Crime (1995),0
68132,291,592,3,874834895,True Crime (1995),0
71647,7,592,5,891353652,True Crime (1995),0
88198,60,592,4,883327566,True Crime (1995),0
89829,436,592,3,887770379,True Crime (1995),0
703,288,593,2,886892127,Stalingrad (1993),0
13194,312,593,5,891698987,Stalingrad (1993),0
13699,158,593,4,880134261,Stalingrad (1993),0
17596,405,593,1,885549790,Stalingrad (1993),0
20717,60,593,5,883326185,Stalingrad (1993),0
21714,463,593,1,877386923,Stalingrad (1993),0
70154,916,593,4,880843551,Stalingrad (1993),0
70503,181,593,1,878962349,Stalingrad (1993),0
75058,825,593,3,880755468,Stalingrad (1993),0
9078,49,594,3,888068245,Heavy (1995),0
21045,279,594,1,891209021,Heavy (1995),0
45683,498,594,2,881956498,Heavy (1995),0
53617,655,594,3,887430778,Heavy (1995),0
290,113,595,5,875936424,"Fan, The (1996)",0
338,54,595,3,880937813,"Fan, The (1996)",0
4406,119,595,3,874781067,"Fan, The (1996)",0
11487,276,595,2,874787195,"Fan, The (1996)",0
13241,81,595,4,876534437,"Fan, The (1996)",0
20700,159,595,5,880486009,"Fan, The (1996)",0
21465,396,595,3,884646467,"Fan, The (1996)",0
22874,145,595,3,885557505,"Fan, The (1996)",0
23600,357,595,4,878951537,"Fan, The (1996)",0
26752,186,595,3,879023390,"Fan, The (1996)",0
27892,533,595,2,887032451,"Fan, The (1996)",0
28384,121,595,2,891390521,"Fan, The (1996)",0
32090,534,595,4,877807747,"Fan, The (1996)",0
35547,59,595,3,888203658,"Fan, The (1996)",0
37073,99,595,4,885679504,"Fan, The (1996)",0
37507,577,595,4,880471170,"Fan, The (1996)",0
38561,525,595,2,881086803,"Fan, The (1996)",0
39128,637,595,3,882904537,"Fan, The (1996)",0
39365,436,595,5,887770731,"Fan, The (1996)",0
39601,486,595,2,879875408,"Fan, The (1996)",0
41528,599,595,5,880952144,"Fan, The (1996)",0
41701,347,595,2,881653244,"Fan, The (1996)",0
44596,551,595,2,892784744,"Fan, The (1996)",0
47326,630,595,5,885667660,"Fan, The (1996)",0
53736,554,595,3,876232109,"Fan, The (1996)",0
53973,181,595,2,878962918,"Fan, The (1996)",0
54081,372,595,4,876869878,"Fan, The (1996)",0
54119,805,595,3,881695951,"Fan, The (1996)",0
56086,749,595,4,878850107,"Fan, The (1996)",0
59223,548,595,4,891416071,"Fan, The (1996)",0
61189,754,595,2,879452073,"Fan, The (1996)",0
61398,825,595,3,889021134,"Fan, The (1996)",0
62051,303,595,2,879484421,"Fan, The (1996)",0
62345,256,595,4,882164037,"Fan, The (1996)",0
64369,634,595,4,877017923,"Fan, The (1996)",0
67595,697,595,4,882622066,"Fan, The (1996)",0
70244,880,595,1,880243541,"Fan, The (1996)",0
70259,42,595,1,881106582,"Fan, The (1996)",0
73050,938,595,2,891357042,"Fan, The (1996)",0
78793,251,595,3,886272486,"Fan, The (1996)",0
79459,504,595,4,887832097,"Fan, The (1996)",0
80035,715,595,3,875962718,"Fan, The (1996)",0
81625,620,595,5,889987792,"Fan, The (1996)",0
84271,764,595,4,876243703,"Fan, The (1996)",0
87051,374,595,3,880393921,"Fan, The (1996)",0
91994,891,595,3,883489668,"Fan, The (1996)",0
92129,624,595,3,879793408,"Fan, The (1996)",0
96495,109,595,3,880572108,"Fan, The (1996)",0
96871,894,595,3,880993632,"Fan, The (1996)",0
98119,903,595,2,891031714,"Fan, The (1996)",0
471,250,596,5,878089921,"Hunchback of Notre Dame, The (1996)",0
1346,101,596,3,877136564,"Hunchback of Notre Dame, The (1996)",0
2064,223,596,3,891549713,"Hunchback of Notre Dame, The (1996)",0
2106,21,596,3,874951617,"Hunchback of Notre Dame, The (1996)",0
2554,82,596,3,876311195,"Hunchback of Notre Dame, The (1996)",0
3559,234,596,2,891227979,"Hunchback of Notre Dame, The (1996)",0
4209,168,596,4,884287615,"Hunchback of Notre Dame, The (1996)",0
5316,244,596,4,880604735,"Hunchback of Notre Dame, The (1996)",0
5753,148,596,5,877020297,"Hunchback of Notre Dame, The (1996)",0
6389,270,596,5,876954456,"Hunchback of Notre Dame, The (1996)",0
7139,330,596,5,876544690,"Hunchback of Notre Dame, The (1996)",0
8016,130,596,4,874953825,"Hunchback of Notre Dame, The (1996)",0
8990,92,596,2,886443161,"Hunchback of Notre Dame, The (1996)",0
9713,201,596,4,884141438,"Hunchback of Notre Dame, The (1996)",0
9723,43,596,3,883955650,"Hunchback of Notre Dame, The (1996)",0
10051,373,596,3,877106741,"Hunchback of Notre Dame, The (1996)",0
10538,178,596,3,882824194,"Hunchback of Notre Dame, The (1996)",0
10633,286,596,3,875806869,"Hunchback of Notre Dame, The (1996)",0
13704,251,596,3,886272118,"Hunchback of Notre Dame, The (1996)",0
14353,378,596,5,889665232,"Hunchback of Notre Dame, The (1996)",0
15015,189,596,3,893264407,"Hunchback of Notre Dame, The (1996)",0
15023,297,596,3,874955107,"Hunchback of Notre Dame, The (1996)",0
16673,14,596,3,879119311,"Hunchback of Notre Dame, The (1996)",0
18464,13,596,3,882398691,"Hunchback of Notre Dame, The (1996)",0
18711,298,596,3,884126288,"Hunchback of Notre Dame, The (1996)",0
19443,186,596,4,879024459,"Hunchback of Notre Dame, The (1996)",0
20105,459,596,3,879562939,"Hunchback of Notre Dame, The (1996)",0
20757,115,596,1,881170663,"Hunchback of Notre Dame, The (1996)",0
22487,471,596,1,889827881,"Hunchback of Notre Dame, The (1996)",0
23797,406,596,3,879540078,"Hunchback of Notre Dame, The (1996)",0
24142,395,596,2,886481149,"Hunchback of Notre Dame, The (1996)",0
24242,349,596,2,879465814,"Hunchback of Notre Dame, The (1996)",0
24364,95,596,2,879193651,"Hunchback of Notre Dame, The (1996)",0
28521,481,596,4,885828773,"Hunchback of Notre Dame, The (1996)",0
28987,45,596,3,881014015,"Hunchback of Notre Dame, The (1996)",0
30815,463,596,3,877385731,"Hunchback of Notre Dame, The (1996)",0
33670,458,596,4,886395350,"Hunchback of Notre Dame, The (1996)",0
37140,184,596,4,889907812,"Hunchback of Notre Dame, The (1996)",0
37654,490,596,1,875427225,"Hunchback of Notre Dame, The (1996)",0
39168,636,596,5,891449212,"Hunchback of Notre Dame, The (1996)",0
39719,642,596,5,885604113,"Hunchback of Notre Dame, The (1996)",0
40814,536,596,3,882317312,"Hunchback of Notre Dame, The (1996)",0
40975,312,596,5,891699626,"Hunchback of Notre Dame, The (1996)",0
41326,525,596,4,881086195,"Hunchback of Notre Dame, The (1996)",0
42170,102,596,2,883748352,"Hunchback of Notre Dame, The (1996)",0
44291,388,596,4,886436661,"Hunchback of Notre Dame, The (1996)",0
44473,618,596,4,891309065,"Hunchback of Notre Dame, The (1996)",0
47916,63,596,2,875747470,"Hunchback of Notre Dame, The (1996)",0
48128,697,596,4,882622372,"Hunchback of Notre Dame, The (1996)",0
50991,533,596,2,880402996,"Hunchback of Notre Dame, The (1996)",0
51054,68,596,2,876974023,"Hunchback of Notre Dame, The (1996)",0
53582,56,596,4,892683275,"Hunchback of Notre Dame, The (1996)",0
55422,85,596,3,880838337,"Hunchback of Notre Dame, The (1996)",0
56747,838,596,5,887064275,"Hunchback of Notre Dame, The (1996)",0
58130,245,596,4,888513361,"Hunchback of Notre Dame, The (1996)",0
58380,684,596,3,875812351,"Hunchback of Notre Dame, The (1996)",0
59877,837,596,3,875721969,"Hunchback of Notre Dame, The (1996)",0
60003,211,596,3,879460294,"Hunchback of Notre Dame, The (1996)",0
60032,747,596,5,888640437,"Hunchback of Notre Dame, The (1996)",0
61099,487,596,5,883441956,"Hunchback of Notre Dame, The (1996)",0
61896,708,596,4,877326158,"Hunchback of Notre Dame, The (1996)",0
63037,703,596,3,875242912,"Hunchback of Notre Dame, The (1996)",0
64246,551,596,5,892784049,"Hunchback of Notre Dame, The (1996)",0
64633,885,596,4,885714990,"Hunchback of Notre Dame, The (1996)",0
65251,637,596,2,882903582,"Hunchback of Notre Dame, The (1996)",0
67333,892,596,3,886608136,"Hunchback of Notre Dame, The (1996)",0
67345,181,596,4,878962866,"Hunchback of Notre Dame, The (1996)",0
67390,919,596,3,885059887,"Hunchback of Notre Dame, The (1996)",0
70283,606,596,4,878149415,"Hunchback of Notre Dame, The (1996)",0
71324,303,596,4,879468274,"Hunchback of Notre Dame, The (1996)",0
72046,689,596,3,876676134,"Hunchback of Notre Dame, The (1996)",0
73939,429,596,3,882385808,"Hunchback of Notre Dame, The (1996)",0
75724,907,596,4,880159015,"Hunchback of Notre Dame, The (1996)",0
75771,727,596,4,883709188,"Hunchback of Notre Dame, The (1996)",0
76246,262,596,4,879961980,"Hunchback of Notre Dame, The (1996)",0
76679,864,596,4,888890001,"Hunchback of Notre Dame, The (1996)",0
79533,381,596,3,892697297,"Hunchback of Notre Dame, The (1996)",0
80311,274,596,3,878945404,"Hunchback of Notre Dame, The (1996)",0
80406,699,596,3,884152780,"Hunchback of Notre Dame, The (1996)",0
80986,668,596,3,881591297,"Hunchback of Notre Dame, The (1996)",0
81312,792,596,3,877910241,"Hunchback of Notre Dame, The (1996)",0
81559,648,596,3,882211419,"Hunchback of Notre Dame, The (1996)",0
83017,654,596,3,887863802,"Hunchback of Notre Dame, The (1996)",0
83429,620,596,2,889987954,"Hunchback of Notre Dame, The (1996)",0
84515,751,596,4,889133852,"Hunchback of Notre Dame, The (1996)",0
85646,887,596,5,881378118,"Hunchback of Notre Dame, The (1996)",0
86464,770,596,4,875972988,"Hunchback of Notre Dame, The (1996)",0
88176,561,596,2,885809958,"Hunchback of Notre Dame, The (1996)",0
91235,913,596,1,881367210,"Hunchback of Notre Dame, The (1996)",0
91295,261,596,2,890456142,"Hunchback of Notre Dame, The (1996)",0
91904,881,596,3,876536241,"Hunchback of Notre Dame, The (1996)",0
92511,843,596,3,879448486,"Hunchback of Notre Dame, The (1996)",0
93078,116,596,5,876452854,"Hunchback of Notre Dame, The (1996)",0
93442,771,596,4,880659815,"Hunchback of Notre Dame, The (1996)",0
94911,226,596,3,883889884,"Hunchback of Notre Dame, The (1996)",0
95635,938,596,5,891356532,"Hunchback of Notre Dame, The (1996)",0
96553,807,596,4,892530792,"Hunchback of Notre Dame, The (1996)",0
99525,922,596,4,891448833,"Hunchback of Notre Dame, The (1996)",0
99783,348,596,4,886523456,"Hunchback of Notre Dame, The (1996)",0
99813,879,596,2,887761380,"Hunchback of Notre Dame, The (1996)",0
99976,764,596,3,876243046,"Hunchback of Notre Dame, The (1996)",0
375,275,597,3,876197678,Eraser (1996),0
588,217,597,4,889070087,Eraser (1996),0
741,82,597,3,878768882,Eraser (1996),0
2483,99,597,4,885679210,Eraser (1996),0
2943,181,597,3,878963276,Eraser (1996),0
3503,249,597,2,879640436,Eraser (1996),0
3612,261,597,4,890456142,Eraser (1996),0
3722,56,597,3,892679439,Eraser (1996),0
6970,117,597,4,881010052,Eraser (1996),0
7627,344,597,2,884900454,Eraser (1996),0
10321,13,597,3,882397650,Eraser (1996),0
10351,26,597,2,891379753,Eraser (1996),0
10483,54,597,2,880934806,Eraser (1996),0
10603,314,597,4,877887065,Eraser (1996),0
10654,66,597,3,883601456,Eraser (1996),0
10657,75,597,3,884050940,Eraser (1996),0
11445,59,597,2,888203610,Eraser (1996),0
11736,11,597,2,891904037,Eraser (1996),0
11787,102,597,3,888801673,Eraser (1996),0
12223,37,597,5,880915607,Eraser (1996),0
12318,20,597,3,879668190,Eraser (1996),0
13152,301,597,3,882075202,Eraser (1996),0
14042,130,597,4,874953866,Eraser (1996),0
14370,417,597,3,879646413,Eraser (1996),0
14819,201,597,2,884310149,Eraser (1996),0
15111,223,597,4,891549604,Eraser (1996),0
15969,57,597,3,883697378,Eraser (1996),0
16081,162,597,4,877636370,Eraser (1996),0
17273,445,597,1,891200320,Eraser (1996),0
17749,144,597,4,888104191,Eraser (1996),0
18076,178,597,4,882824869,Eraser (1996),0
18846,174,597,3,886434261,Eraser (1996),0
20125,95,597,3,879194663,Eraser (1996),0
20425,55,597,2,878176134,Eraser (1996),0
20751,435,597,3,884133284,Eraser (1996),0
20935,119,597,4,874775465,Eraser (1996),0
20961,308,597,3,887738933,Eraser (1996),0
21463,286,597,3,876522360,Eraser (1996),0
21782,399,597,3,882341330,Eraser (1996),0
22621,487,597,4,883444674,Eraser (1996),0
22880,455,597,3,879110123,Eraser (1996),0
22975,452,597,5,885816916,Eraser (1996),0
23599,457,597,3,882393908,Eraser (1996),0
25042,268,597,2,875743310,Eraser (1996),0
27146,486,597,3,879875187,Eraser (1996),0
28180,332,597,5,887938486,Eraser (1996),0
28610,425,597,1,878739095,Eraser (1996),0
28780,459,597,3,879563270,Eraser (1996),0
30524,463,597,2,890531227,Eraser (1996),0
31098,168,597,3,884288112,Eraser (1996),0
33751,394,597,2,881058201,Eraser (1996),0
35267,94,597,2,891723078,Eraser (1996),0
36277,561,597,3,885810428,Eraser (1996),0
36355,517,597,4,892660034,Eraser (1996),0
36726,7,597,3,891353744,Eraser (1996),0
38396,595,597,2,886921634,Eraser (1996),0
38486,403,597,2,879786747,Eraser (1996),0
38718,346,597,3,875003052,Eraser (1996),0
38920,447,597,3,878855021,Eraser (1996),0
39077,363,597,4,891498286,Eraser (1996),0
39280,593,597,2,875660347,Eraser (1996),0
39740,560,597,2,879976914,Eraser (1996),0
40136,245,597,4,888513326,Eraser (1996),0
40310,634,597,4,877017923,Eraser (1996),0
40658,643,597,2,891446301,Eraser (1996),0
40900,231,597,3,879966146,Eraser (1996),0
40977,157,597,3,886890406,Eraser (1996),0
41969,45,597,3,881014070,Eraser (1996),0
42469,303,597,1,879485204,Eraser (1996),0
42816,588,597,4,890026543,Eraser (1996),0
43146,62,597,2,879373254,Eraser (1996),0
43151,70,597,3,884148999,Eraser (1996),0
43771,644,597,4,889077513,Eraser (1996),0
43868,682,597,1,888522699,Eraser (1996),0
44195,291,597,3,874833857,Eraser (1996),0
45587,493,597,4,884131738,Eraser (1996),0
46045,190,597,2,891626023,Eraser (1996),0
46233,378,597,3,880044763,Eraser (1996),0
46257,497,597,3,879310649,Eraser (1996),0
46465,458,597,3,886395022,Eraser (1996),0
47287,622,597,5,882591687,Eraser (1996),0
47311,274,597,3,878946133,Eraser (1996),0
47744,689,597,4,876676165,Eraser (1996),0
47968,328,597,3,885048465,Eraser (1996),0
48283,564,597,4,888730699,Eraser (1996),0
48364,145,597,4,875271477,Eraser (1996),0
49039,627,597,3,879531557,Eraser (1996),0
49406,714,597,3,892777533,Eraser (1996),0
49650,758,597,2,881978805,Eraser (1996),0
53421,671,597,4,884036365,Eraser (1996),0
54115,605,597,3,879427755,Eraser (1996),0
54402,213,597,5,878871062,Eraser (1996),0
54804,764,597,4,876243440,Eraser (1996),0
54926,708,597,2,877326345,Eraser (1996),0
55304,525,597,3,881086413,Eraser (1996),0
56084,699,597,3,884152570,Eraser (1996),0
56405,294,597,3,889242306,Eraser (1996),0
56755,788,597,3,880870582,Eraser (1996),0
57686,472,597,5,892791062,Eraser (1996),0
58442,653,597,4,878854810,Eraser (1996),0
59305,396,597,4,884646647,Eraser (1996),0
59386,592,597,2,882609056,Eraser (1996),0
59887,630,597,4,885667006,Eraser (1996),0
60783,624,597,3,879793129,Eraser (1996),0
62031,852,597,3,891037562,Eraser (1996),0
62045,717,597,4,884642710,Eraser (1996),0
63012,386,597,3,877655145,Eraser (1996),0
63190,393,597,3,887745293,Eraser (1996),0
63201,833,597,1,875133458,Eraser (1996),0
63247,880,597,3,880167436,Eraser (1996),0
63260,897,597,5,879993519,Eraser (1996),0
63593,551,597,4,892784976,Eraser (1996),0
64125,895,597,2,879438101,Eraser (1996),0
64128,507,597,5,889966089,Eraser (1996),0
65417,800,597,4,887646555,Eraser (1996),0
66205,582,597,3,882962267,Eraser (1996),0
67468,540,597,4,882157248,Eraser (1996),0
68458,793,597,3,875104565,Eraser (1996),0
70062,580,597,1,884126077,Eraser (1996),0
70182,674,597,3,887763150,Eraser (1996),0
70504,554,597,4,876232176,Eraser (1996),0
70728,807,597,4,892705277,Eraser (1996),0
70881,889,597,3,880182741,Eraser (1996),0
70997,882,597,4,879863106,Eraser (1996),0
71392,792,597,3,877910478,Eraser (1996),0
73794,207,597,3,876018471,Eraser (1996),0
73823,862,597,3,879303697,Eraser (1996),0
75128,654,597,4,887864812,Eraser (1996),0
75509,879,597,2,887761229,Eraser (1996),0
76633,817,597,2,874816007,Eraser (1996),0
76647,727,597,3,883709641,Eraser (1996),0
76706,844,597,3,877382339,Eraser (1996),0
77179,374,597,4,880393460,Eraser (1996),0
77789,705,597,4,883427339,Eraser (1996),0
80545,718,597,5,883348938,Eraser (1996),0
81404,887,597,5,881378325,Eraser (1996),0
81637,246,597,2,884921965,Eraser (1996),0
82045,534,597,5,877808175,Eraser (1996),0
83078,804,597,3,879444011,Eraser (1996),0
84811,769,597,2,885424001,Eraser (1996),0
85508,548,597,4,891415890,Eraser (1996),0
86039,416,597,3,876698178,Eraser (1996),0
87565,619,597,4,885953850,Eraser (1996),0
87739,625,597,2,891273801,Eraser (1996),0
88269,916,597,2,880843727,Eraser (1996),0
88975,893,597,4,874829230,Eraser (1996),0
89828,768,597,2,883835210,Eraser (1996),0
90514,159,597,5,880989838,Eraser (1996),0
90965,938,597,3,891356679,Eraser (1996),0
91396,825,597,5,880756933,Eraser (1996),0
91496,935,597,4,884472576,Eraser (1996),0
91682,910,597,3,881421048,Eraser (1996),0
91784,751,597,2,889299290,Eraser (1996),0
91900,320,597,3,884748774,Eraser (1996),0
92193,709,597,4,879848824,Eraser (1996),0
93708,864,597,4,888888625,Eraser (1996),0
94383,663,597,3,889492917,Eraser (1996),0
94853,899,597,2,884120270,Eraser (1996),0
95030,256,597,4,882152509,Eraser (1996),0
95744,821,597,3,874793022,Eraser (1996),0
95983,722,597,3,891281710,Eraser (1996),0
96424,521,597,2,884476302,Eraser (1996),0
97987,790,597,3,884462047,Eraser (1996),0
98082,891,597,3,883489324,Eraser (1996),0
98845,251,597,3,886272514,Eraser (1996),0
8213,373,598,3,877112076,"Big Squeeze, The (1996)",0
95468,87,598,2,879877279,"Big Squeeze, The (1996)",0
98734,7,598,3,891353801,"Big Squeeze, The (1996)",0
7021,234,601,3,892334765,For Whom the Bell Tolls (1943),0
10462,13,601,4,882140104,For Whom the Bell Tolls (1943),0
30113,426,601,3,879444321,For Whom the Bell Tolls (1943),0
35947,605,601,5,879426339,For Whom the Bell Tolls (1943),0
40922,659,601,3,891386241,For Whom the Bell Tolls (1943),0
42797,474,601,5,887927509,For Whom the Bell Tolls (1943),0
43971,91,601,4,891439171,For Whom the Bell Tolls (1943),0
54459,788,601,4,880868876,For Whom the Bell Tolls (1943),0
59236,846,601,5,883947500,For Whom the Bell Tolls (1943),0
61998,881,601,5,876539186,For Whom the Bell Tolls (1943),0
63478,716,601,4,879794892,For Whom the Bell Tolls (1943),0
85234,312,601,5,891699067,For Whom the Bell Tolls (1943),0
85282,450,601,3,882376658,For Whom the Bell Tolls (1943),0
89810,650,601,3,891386964,For Whom the Bell Tolls (1943),0
93250,892,601,5,886609149,For Whom the Bell Tolls (1943),0
97067,406,601,3,882480749,For Whom the Bell Tolls (1943),0
1178,184,602,4,889909691,"American in Paris, An (1951)",0
5289,299,602,3,878191995,"American in Paris, An (1951)",0
8545,128,602,4,879967478,"American in Paris, An (1951)",0
8703,305,602,3,886324058,"American in Paris, An (1951)",0
8941,151,602,4,879542688,"American in Paris, An (1951)",0
10725,295,602,5,879517247,"American in Paris, An (1951)",0
15863,264,602,4,886122194,"American in Paris, An (1951)",0
16794,90,602,5,891385466,"American in Paris, An (1951)",0
26437,234,602,4,892334368,"American in Paris, An (1951)",0
26715,389,602,4,879991081,"American in Paris, An (1951)",0
28185,271,602,3,885848886,"American in Paris, An (1951)",0
28250,537,602,3,886031634,"American in Paris, An (1951)",0
28865,429,602,5,882386628,"American in Paris, An (1951)",0
35277,60,602,4,883326958,"American in Paris, An (1951)",0
35737,269,602,4,891449346,"American in Paris, An (1951)",0
39271,625,602,3,891263057,"American in Paris, An (1951)",0
39969,308,602,4,887737536,"American in Paris, An (1951)",0
43937,398,602,4,875660302,"American in Paris, An (1951)",0
46663,716,602,5,879795691,"American in Paris, An (1951)",0
46862,263,602,4,891298592,"American in Paris, An (1951)",0
46971,479,602,4,879461492,"American in Paris, An (1951)",0
50561,10,602,5,877889057,"American in Paris, An (1951)",0
54720,450,602,4,882373532,"American in Paris, An (1951)",0
55826,13,602,4,884538634,"American in Paris, An (1951)",0
58436,707,602,4,886287290,"American in Paris, An (1951)",0
63278,354,602,3,891217717,"American in Paris, An (1951)",0
65858,7,602,3,891352594,"American in Paris, An (1951)",0
71649,406,602,3,882480865,"American in Paris, An (1951)",0
72832,912,602,5,875965981,"American in Paris, An (1951)",0
76536,798,602,3,875639260,"American in Paris, An (1951)",0
82250,437,602,3,880140822,"American in Paris, An (1951)",0
82688,900,602,1,877834025,"American in Paris, An (1951)",0
83763,846,602,4,883949255,"American in Paris, An (1951)",0
90180,454,602,2,888267521,"American in Paris, An (1951)",0
91926,583,602,4,879384471,"American in Paris, An (1951)",0
92906,807,602,5,893083772,"American in Paris, An (1951)",0
96719,650,602,4,891371116,"American in Paris, An (1951)",0
96879,847,602,3,878940732,"American in Paris, An (1951)",0
96999,934,602,3,891195063,"American in Paris, An (1951)",0
98594,292,602,4,881105481,"American in Paris, An (1951)",0
39,278,603,5,891295330,Rear Window (1954),0
561,128,603,5,879966839,Rear Window (1954),0
2433,42,603,4,881107502,Rear Window (1954),0
2877,90,603,5,891385132,Rear Window (1954),0
3740,44,603,4,878347420,Rear Window (1954),0
3896,167,603,4,892738212,Rear Window (1954),0
4091,48,603,4,879434607,Rear Window (1954),0
4103,172,603,3,875538027,Rear Window (1954),0
5523,72,603,4,880037417,Rear Window (1954),0
5999,169,603,5,891359171,Rear Window (1954),0
7552,294,603,5,889854323,Rear Window (1954),0
8357,234,603,4,892333573,Rear Window (1954),0
8963,330,603,5,876545625,Rear Window (1954),0
8974,312,603,5,891698454,Rear Window (1954),0
10275,135,603,4,879857765,Rear Window (1954),0
11474,315,603,5,879821267,Rear Window (1954),0
11894,16,603,5,877719206,Rear Window (1954),0
13563,213,603,5,878955599,Rear Window (1954),0
13798,293,603,5,888905898,Rear Window (1954),0
14178,76,603,3,882606147,Rear Window (1954),0
14601,239,603,5,889178616,Rear Window (1954),0
15257,327,603,4,887745661,Rear Window (1954),0
15962,354,603,5,891217082,Rear Window (1954),0
16133,401,603,4,891033497,Rear Window (1954),0
16456,426,603,5,879444472,Rear Window (1954),0
16661,237,603,5,879376773,Rear Window (1954),0
17085,94,603,4,891721414,Rear Window (1954),0
17332,338,603,5,879438690,Rear Window (1954),0
18444,339,603,5,891032542,Rear Window (1954),0
18876,160,603,4,876861754,Rear Window (1954),0
19104,326,603,4,879875203,Rear Window (1954),0
19758,379,603,5,880526074,Rear Window (1954),0
21247,385,603,5,880869422,Rear Window (1954),0
22086,387,603,4,886480548,Rear Window (1954),0
23621,297,603,5,875239942,Rear Window (1954),0
24360,64,603,3,889737506,Rear Window (1954),0
25456,303,603,5,879466457,Rear Window (1954),0
26068,235,603,3,889655044,Rear Window (1954),0
26718,232,603,4,888549376,Rear Window (1954),0
26815,532,603,5,893119491,Rear Window (1954),0
26824,524,603,3,884637376,Rear Window (1954),0
27023,91,603,5,891439171,Rear Window (1954),0
27515,151,603,5,879524641,Rear Window (1954),0
28158,51,603,3,883498728,Rear Window (1954),0
28445,363,603,4,891495109,Rear Window (1954),0
28837,276,603,5,874795613,Rear Window (1954),0
29448,506,603,5,874873198,Rear Window (1954),0
31081,474,603,5,887923788,Rear Window (1954),0
31394,536,603,4,882359653,Rear Window (1954),0
31396,322,603,5,887314417,Rear Window (1954),0
32856,7,603,4,891350757,Rear Window (1954),0
33851,468,603,5,875296309,Rear Window (1954),0
34636,535,603,4,879617613,Rear Window (1954),0
34673,118,603,4,875384916,Rear Window (1954),0
35231,445,603,3,890988205,Rear Window (1954),0
36045,298,603,5,884125093,Rear Window (1954),0
36161,465,603,4,883531284,Rear Window (1954),0
36196,509,603,4,883591826,Rear Window (1954),0
36254,456,603,5,881373019,Rear Window (1954),0
37489,548,603,5,891044356,Rear Window (1954),0
37710,373,603,4,877098262,Rear Window (1954),0
37934,138,603,4,879024184,Rear Window (1954),0
38743,405,603,3,885548578,Rear Window (1954),0
38844,264,603,5,886122508,Rear Window (1954),0
39183,553,603,5,879948695,Rear Window (1954),0
40475,11,603,4,891905783,Rear Window (1954),0
41034,579,603,5,880952006,Rear Window (1954),0
41543,375,603,4,886621917,Rear Window (1954),0
41610,556,603,5,882136440,Rear Window (1954),0
41618,370,603,5,879435244,Rear Window (1954),0
41905,464,603,5,878355259,Rear Window (1954),0
41950,271,603,4,885848802,Rear Window (1954),0
41996,437,603,5,880140051,Rear Window (1954),0
42246,97,603,4,884238817,Rear Window (1954),0
42248,663,603,4,889493540,Rear Window (1954),0
42521,308,603,5,887736743,Rear Window (1954),0
42622,452,603,4,887718667,Rear Window (1954),0
42847,691,603,5,875543191,Rear Window (1954),0
44661,420,603,4,891356864,Rear Window (1954),0
45684,660,603,4,891199182,Rear Window (1954),0
46018,58,603,5,884304812,Rear Window (1954),0
46201,567,603,5,882425631,Rear Window (1954),0
48270,661,603,3,876016726,Rear Window (1954),0
48820,756,603,5,874831383,Rear Window (1954),0
49040,698,603,4,886366770,Rear Window (1954),0
49968,744,603,5,881170528,Rear Window (1954),0
50527,664,603,5,876526518,Rear Window (1954),0
50785,429,603,4,882384847,Rear Window (1954),0
52023,497,603,3,879361802,Rear Window (1954),0
53686,658,603,4,875147994,Rear Window (1954),0
54359,710,603,4,882063921,Rear Window (1954),0
57791,551,603,5,892776524,Rear Window (1954),0
58284,738,603,5,892844079,Rear Window (1954),0
58562,805,603,4,881696335,Rear Window (1954),0
59204,625,603,4,891636000,Rear Window (1954),0
59405,796,603,4,892662152,Rear Window (1954),0
60038,843,603,2,879446596,Rear Window (1954),0
60570,376,603,4,879434613,Rear Window (1954),0
62314,527,603,4,879456078,Rear Window (1954),0
62581,854,603,4,882813600,Rear Window (1954),0
63530,116,603,3,876454174,Rear Window (1954),0
63862,704,603,5,891397262,Rear Window (1954),0
63988,608,603,5,880403537,Rear Window (1954),0
64137,270,603,5,876955868,Rear Window (1954),0
64377,539,603,4,879787985,Rear Window (1954),0
64398,650,603,4,891369836,Rear Window (1954),0
64938,292,603,5,881105318,Rear Window (1954),0
65467,299,603,3,877880474,Rear Window (1954),0
65970,249,603,5,879640935,Rear Window (1954),0
66055,862,603,5,879304445,Rear Window (1954),0
66996,59,603,5,888204309,Rear Window (1954),0
67388,798,603,3,875743267,Rear Window (1954),0
67429,561,603,4,885807842,Rear Window (1954),0
67672,896,603,4,887158384,Rear Window (1954),0
68169,739,603,4,886959069,Rear Window (1954),0
